geometry,long_,issue_date,vehicle_ma,badge_numb,street_nam,objectid,issue_full,plate_type,route,license_st,comment_,vehicle_co,ticket_loc,lat,issue_time,violation_,violation1,vehicle_st,street_num,issue_agen,fine_amt
POINT (-71.0539 42.3308),-71.0539,2015-02-23T00:00:00.000Z,SCI,251,DORCHESTER ST,5615,2015-02-23T09:44:00.000Z,PA,SB,MA,,2,332 DORCHESTER ST,42.3308,1899-12-30T04:44:00.000Z,329,OVER POST LIM-ZONE B,2D,332,1,25
POINT (-71.0543 42.3311),-71.0543,2015-02-25T00:00:00.000Z,FORD,228,DORCHESTER ST,5622,2015-02-25T23:50:00.000Z,PA,SB,MA,,1,333 DORCHESTER ST,42.3311,1899-12-30T18:50:00.000Z,324,B - BUS STOP/STAND,PU,333,1,100
POINT (-71.0543 42.3311),-71.0543,2015-02-26T00:00:00.000Z,JEEP,251,DORCHESTER ST,5623,2015-02-26T10:06:00.000Z,CO,SB,MA,,8,333 DORCHESTER ST,42.3311,1899-12-30T05:06:00.000Z,329,OVER POST LIM-ZONE B,4D,333,1,25
POINT (-71.031 42.3665),-71.031,2015-02-25T00:00:00.000Z,MITS,261,MAVERICK ST,5625,2015-02-25T15:05:00.000Z,PA,EB,MA,,8,333 MAVERICK ST,42.3665,1899-12-30T10:05:00.000Z,63,RESIDENT PARK ONLY,4D,333,1,40
POINT (-71.031 42.3665),-71.031,2015-02-25T00:00:00.000Z,NISS,275,MAVERICK ST,5626,2015-02-25T21:52:00.000Z,PA,EB,MA,RPP EXPIRED,8,333 MAVERICK ST,42.3665,1899-12-30T16:52:00.000Z,63,RESIDENT PARK ONLY,4D,333,1,40
POINT (-71.031 42.3665),-71.031,2015-02-25T00:00:00.000Z,NISS,202,MAVERICK ST,5627,2015-02-25T15:06:00.000Z,PA,EB,MA,,8,333 MAVERICK ST,42.3665,1899-12-30T10:06:00.000Z,63,RESIDENT PARK ONLY,4D,333,1,40
POINT (-71.031 42.3665),-71.031,2015-02-24T00:00:00.000Z,MITS,275,MAVERICK ST,5628,2015-02-24T19:24:00.000Z,PA,EB,MA,RPP EXPIRED,8,333 MAVERICK ST,42.3665,1899-12-30T14:24:00.000Z,63,RESIDENT PARK ONLY,4D,333,1,40
POINT (-71.0711 42.3416),-71.0711,2015-02-27T00:00:00.000Z,BMW,234,SHAWMUT AVE,5634,2015-02-27T11:33:00.000Z,PA,B11,MA,ANGLE PARKING PROHIBITED,8,334 SHAWMUT AVE,42.3416,1899-12-30T06:33:00.000Z,23,OTHER,4D,334,1,15
POINT (-71.0711 42.3416),-71.0711,2015-02-26T00:00:00.000Z,TOYT,151,SHAWMUT AVE,5635,2015-02-26T17:21:00.000Z,PA,E01,MA,BLOCKING,8,334 SHAWMUT AVE,42.3416,1899-12-30T12:21:00.000Z,313,HYDRANT,4D,334,1,100
POINT (-71.0885 42.3408),-71.0885,2015-02-28T00:00:00.000Z,VOLK,265,HUNTINGTON AV,5638,2015-02-28T18:47:00.000Z,PA,D01,MA,,4,335 HUNTINGTON AV,42.3408,1899-12-30T13:47:00.000Z,92,METER FEE UNPAID,4D,335,1,25
POINT (-71.0394 42.3781),-71.0394,2015-02-27T00:00:00.000Z,VOLK,202,MERIDIAN ST,5640,2015-02-27T11:52:00.000Z,PA,EB,MA,EXP: 10/14,8,336 MERIDIAN ST,42.3781,1899-12-30T06:52:00.000Z,322,EXPIRED/NO PLATE,4D,336,1,40
POINT (-71.0865 42.3483),-71.0865,2015-02-24T00:00:00.000Z,GMC,106,NEWBURY ST,5641,2015-02-24T17:13:00.000Z,CO,B08,MA,NO COMMERCIAL ID,7,336 NEWBURY ST,42.3483,1899-12-30T12:13:00.000Z,38,LOADING ZONE,PU,336,1,55
POINT (-71.0865 42.3483),-71.0865,2015-02-27T00:00:00.000Z,INFI,106,NEWBURY ST,5642,2015-02-27T17:53:00.000Z,PA,B08,MA,,1,336 NEWBURY ST,42.3483,1899-12-30T12:53:00.000Z,38,LOADING ZONE,4D,336,1,55
POINT (-71.0865 42.3483),-71.0865,2015-02-24T00:00:00.000Z,FORD,112,NEWBURY ST,5643,2015-02-24T16:10:00.000Z,CO,B08,MA,,7,336 NEWBURY ST,42.3483,1899-12-30T11:10:00.000Z,38,LOADING ZONE,VN,336,1,55
POINT (-71.0292 42.3779),-71.0292,2015-02-25T00:00:00.000Z,TOYT,275,CHELSEA ST,5644,2015-02-25T20:42:00.000Z,PA,EB,MA,,3,337 CHELSEA ST,42.3779,1899-12-30T15:42:00.000Z,329,OVER POST LIM-ZONE B,4D,337,1,25
POINT (-71.0536 42.3644),-71.0536,2015-02-23T00:00:00.000Z,NISS,113,HANOVER ST,5645,2015-02-23T23:12:00.000Z,PA,A11,MA,NO RPP,1,337 HANOVER ST,42.3644,1899-12-30T18:12:00.000Z,63,RESIDENT PARK ONLY,4D,337,1,40
POINT (-71.0536 42.3644),-71.0536,2015-02-24T00:00:00.000Z,FORD,265,HANOVER ST,5646,2015-02-24T18:52:00.000Z,CO,A01,MA,,4,337 HANOVER ST,42.3644,1899-12-30T13:52:00.000Z,86,OVER POSTED LIMIT,VN,337,1,25
POINT (-71.0536 42.3644),-71.0536,2015-02-26T00:00:00.000Z,MITS,348,HANOVER ST,5647,2015-02-26T23:42:00.000Z,PA,A01,MA,,1,337 HANOVER ST,42.3644,1899-12-30T18:42:00.000Z,63,RESIDENT PARK ONLY,4D,337,1,40
POINT (-71.0839 42.3526),-71.0839,2015-02-27T00:00:00.000Z,HOND,214,BEACON ST,5656,2015-02-27T16:35:00.000Z,PA,B06,MA,EXP: 01/2015,8,338 BEACON ST,42.3526,1899-12-30T11:35:00.000Z,322,EXPIRED/NO PLATE,4D,338,1,40
POINT (-71.071 42.3515),-71.071,2015-02-23T00:00:00.000Z,FORD,182,BOYLSTON ST,5657,2015-02-23T17:01:00.000Z,CO,B02,MA,NO STOPPING - ANYTIME,7,338 BOYLSTON ST,42.3515,1899-12-30T12:01:00.000Z,14,NO STOP OR STAND,TK,338,1,75
POINT (-71.0866 42.3482),-71.0866,2015-02-26T00:00:00.000Z,TOYT,177,NEWBURY ST,5658,2015-02-26T22:53:00.000Z,CO,B08,MA,,1,338 NEWBURY ST,42.3482,1899-12-30T17:53:00.000Z,38,LOADING ZONE,4D,338,1,55
POINT (-71.0866 42.3482),-71.0866,2015-02-24T00:00:00.000Z,AUDI,106,NEWBURY ST,5659,2015-02-24T17:14:00.000Z,PA,B08,MA,,1,338 NEWBURY ST,42.3482,1899-12-30T12:14:00.000Z,38,LOADING ZONE,4D,338,1,55
POINT (-71.0866 42.3482),-71.0866,2015-02-27T00:00:00.000Z,FORD,112,NEWBURY ST,5660,2015-02-27T14:42:00.000Z,CO,B08,MA,,2,338 NEWBURY ST,42.3482,1899-12-30T09:42:00.000Z,38,LOADING ZONE,VN,338,1,55
POINT (-71.0866 42.3482),-71.0866,2015-02-28T00:00:00.000Z,TOYT,259,NEWBURY ST,5661,2015-02-28T20:46:00.000Z,PA,B07,MA,,8,338 NEWBURY ST,42.3482,1899-12-30T15:46:00.000Z,38,LOADING ZONE,4D,338,1,55
POINT (-71.0866 42.3482),-71.0866,2015-02-28T00:00:00.000Z,HOND,355,NEWBURY ST,5662,2015-02-28T22:04:00.000Z,PA,B08,MA,,6,338 NEWBURY ST,42.3482,1899-12-30T17:04:00.000Z,38,LOADING ZONE,4D,338,1,55
POINT (-71.0866 42.3482),-71.0866,2015-02-28T00:00:00.000Z,HOND,259,NEWBURY ST,5663,2015-02-28T20:48:00.000Z,PA,B07,MA,,3,338 NEWBURY ST,42.3482,1899-12-30T15:48:00.000Z,38,LOADING ZONE,4D,338,1,55
POINT (-71.0866 42.3482),-71.0866,2015-02-23T00:00:00.000Z,FORD,112,NEWBURY ST,5664,2015-02-23T13:17:00.000Z,PA,B08,MA,,7,338 NEWBURY ST,42.3482,1899-12-30T08:17:00.000Z,38,LOADING ZONE,PU,338,1,55
POINT (-71.0712 42.3416),-71.0712,2015-02-27T00:00:00.000Z,SUBA,151,SHAWMUT AVE,5665,2015-02-27T11:33:00.000Z,PA,B13,MA,ANGLE PARKING PROHIBITED,2,338 SHAWMUT AVE,42.3416,1899-12-30T06:33:00.000Z,23,OTHER,4D,338,1,15
POINT (-71.0292 42.3779),-71.0292,2015-02-25T00:00:00.000Z,NISS,275,CHELSEA ST,5666,2015-02-25T20:43:00.000Z,PA,EB,MA,,8,339 CHELSEA ST,42.3779,1899-12-30T15:43:00.000Z,329,OVER POST LIM-ZONE B,4D,339,1,25
POINT (-71.0537 42.3643),-71.0537,2015-02-28T00:00:00.000Z,ACUR,278,HANOVER ST,5667,2015-03-01T02:11:00.000Z,PA,F04,MA,,8,339 HANOVER ST,42.3643,1899-12-30T21:11:00.000Z,63,RESIDENT PARK ONLY,4D,339,1,40
POINT (-71.0537 42.3643),-71.0537,2015-02-23T00:00:00.000Z,CHEV,175,HANOVER ST,5668,2015-02-23T06:13:00.000Z,PA,A02,MA,,1,339 HANOVER ST,42.3643,1899-12-30T01:13:00.000Z,63,RESIDENT PARK ONLY,PU,339,1,40
POINT (-71.1522 42.3492),-71.1522,2015-02-27T00:00:00.000Z,UPS,131,WASHINGTON ST,5669,2015-02-27T16:15:00.000Z,CO,A10,MA,,3,339 WASHINGTON ST,42.3492,1899-12-30T11:15:00.000Z,38,LOADING ZONE,TK,339,1,55
POINT (-71.1522 42.3492),-71.1522,2015-02-24T00:00:00.000Z,CHEV,131,WASHINGTON ST,5670,2015-02-24T18:50:00.000Z,CM,A10,CT,NO COMMERCIAL ID,8,339 WASHINGTON ST,42.3492,1899-12-30T13:50:00.000Z,38,LOADING ZONE,PU,339,1,55
POINT (-71.1522 42.3492),-71.1522,2015-02-26T00:00:00.000Z,ACUR,131,WASHINGTON ST,5671,2015-02-26T17:17:00.000Z,PA,A10,MA,,7,339 WASHINGTON ST,42.3492,1899-12-30T12:17:00.000Z,38,LOADING ZONE,4D,339,1,55
POINT (-71.054 42.3576),-71.054,2015-02-28T00:00:00.000Z,BMW,141,BATTERYMARCH ST,5672,2015-02-28T23:05:00.000Z,PA,A14,MA,,4,34 BATTERYMARCH ST,42.3576,1899-12-30T18:05:00.000Z,92,METER FEE UNPAID,2D,34,1,25
POINT (-71.054 42.3576),-71.054,2015-02-25T00:00:00.000Z,HOND,188,BATTERYMARCH ST,5673,2015-02-25T22:40:00.000Z,PA,A15,MA,,2,34 BATTERYMARCH ST,42.3576,1899-12-30T17:40:00.000Z,92,METER FEE UNPAID,4D,34,1,25
POINT (-71.054 42.3576),-71.054,2015-02-23T00:00:00.000Z,FORD,349,BATTERYMARCH ST,5674,2015-02-23T16:43:00.000Z,CO,A12,MA,,7,34 BATTERYMARCH ST,42.3576,1899-12-30T11:43:00.000Z,92,METER FEE UNPAID,VN,34,1,25
POINT (-71.1052 42.3329),-71.1052,2015-02-25T00:00:00.000Z,SUBA,330,CALUMET ST,5675,2015-02-25T09:01:00.000Z,PA,D01,MA,EXP: 01/15,1,34 CALUMET ST,42.3329,1899-12-30T04:01:00.000Z,322,EXPIRED/NO PLATE,4D,34,1,40
POINT (-71.1326 42.2503),-71.1326,2015-02-28T00:00:00.000Z,CHEV,197,CHARLES ST,5676,2015-02-28T20:40:00.000Z,PA,A07,MA,,8,34 CHARLES ST,42.2503,1899-12-30T15:40:00.000Z,92,METER FEE UNPAID,4D,34,1,25
POINT (-71.13 42.3538),-71.13,2015-02-23T00:00:00.000Z,LEXU,212,GARDNER ST,5677,2015-02-23T18:40:00.000Z,PA,F02,MA,,7,34 GARDNER ST,42.3538,1899-12-30T13:40:00.000Z,63,RESIDENT PARK ONLY,4D,34,1,40
POINT (-71.061 42.3518),-71.061,2015-02-25T00:00:00.000Z,TOYT,142,HARRISON AVE,5678,2015-02-25T16:59:00.000Z,PA,A21,MA,REFUSED TO MOVE DRIVE OFF,8,34 HARRISON AVE,42.3518,1899-12-30T11:59:00.000Z,93,DOUBLE PARK ZONE A,4D,34,1,45
POINT (-71.061 42.3518),-71.061,2015-02-26T00:00:00.000Z,TOYT,142,HARRISON AVE,5679,2015-02-26T15:43:00.000Z,PA,A20,MA,,1,34 HARRISON AVE,42.3518,1899-12-30T10:43:00.000Z,86,OVER POSTED LIMIT,4D,34,1,25
POINT (-71.061 42.3518),-71.061,2015-02-26T00:00:00.000Z,VOLK,142,HARRISON AVE,5680,2015-02-26T16:46:00.000Z,PA,A20,MA,,7,34 HARRISON AVE,42.3518,1899-12-30T11:46:00.000Z,93,DOUBLE PARK ZONE A,4D,34,1,45
POINT (-71.061 42.3518),-71.061,2015-02-25T00:00:00.000Z,TOYT,116,HARRISON AVE,5681,2015-02-25T18:56:00.000Z,PA,A20,MA,,8,34 HARRISON AVE,42.3518,1899-12-30T13:56:00.000Z,93,DOUBLE PARK ZONE A,4D,34,1,45
POINT (-71.061 42.3518),-71.061,2015-02-27T00:00:00.000Z,HINO,142,HARRISON AVE,5682,2015-02-27T18:28:00.000Z,CO,A20,MA,,7,34 HARRISON AVE,42.3518,1899-12-30T13:28:00.000Z,93,DOUBLE PARK ZONE A,TK,34,1,45
POINT (-71.1665 42.3498),-71.1665,2015-02-25T00:00:00.000Z,TOYT,338,LANGLEY RD,5683,2015-02-25T05:17:00.000Z,PA,F06,MA,,8,34 LANGLEY RD,42.3498,1899-12-30T00:17:00.000Z,77,DRIVEWAY,4D,34,1,25
POINT (-71.0625 42.3802),-71.0625,2015-02-25T00:00:00.000Z,HYUN,162,MYSTIC ST,5685,2015-02-25T12:29:00.000Z,,CHAS,NJ,,2,34 MYSTIC ST,42.3802,1899-12-30T07:29:00.000Z,315,LESS 10FT FIRELANE,4D,34,1,100
POINT (-71.109 42.3193),-71.109,2015-02-27T00:00:00.000Z,TOYT,107,OAKVIEW TER,5687,2015-02-27T18:36:00.000Z,,JP,MO,,2,34 OAKVIEW TER,42.3193,1899-12-30T13:36:00.000Z,316,SIDEWALK,4D,34,1,65
POINT (-71.0713 42.3416),-71.0713,2015-02-27T00:00:00.000Z,TOYT,151,SHAWMUT AVE,5688,2015-02-27T11:35:00.000Z,PA,B13,MA,ANGLE PARKING PROHIBITED,6,340 SHAWMUT AVE,42.3416,1899-12-30T06:35:00.000Z,23,OTHER,4D,340,1,15
POINT (-71.0679 42.3813),-71.0679,2015-02-27T00:00:00.000Z,SUBA,162,BUNKER HILL ST,5693,2015-02-27T11:51:00.000Z,PA,CHAS,MA,NO STOPPING - ANYTIME,1,342 BUNKER HILL ST,42.3813,1899-12-30T06:51:00.000Z,14,NO STOP OR STAND,SW,342,1,75
POINT (-71.0299 42.3778),-71.0299,2015-02-25T00:00:00.000Z,HOND,275,CHELSEA ST,5694,2015-02-25T20:45:00.000Z,PA,EB,MA,,8,342 CHELSEA ST,42.3778,1899-12-30T15:45:00.000Z,329,OVER POST LIM-ZONE B,VN,342,1,25
POINT (-71.0867 42.3482),-71.0867,2015-02-26T00:00:00.000Z,FORD,177,NEWBURY ST,5695,2015-02-26T20:48:00.000Z,CO,B08,MA,NO COMMERCIAL ID,7,342 NEWBURY ST,42.3482,1899-12-30T15:48:00.000Z,38,LOADING ZONE,VN,342,1,55
POINT (-71.0867 42.3482),-71.0867,2015-02-28T00:00:00.000Z,TOYT,296,NEWBURY ST,5696,2015-02-28T15:40:00.000Z,PA,B08,MA,,8,342 NEWBURY ST,42.3482,1899-12-30T10:40:00.000Z,38,LOADING ZONE,4D,342,1,55
POINT (-71.0494 42.3506),-71.0494,2015-02-25T00:00:00.000Z,SUBA,210,CONGRESS ST,5698,2015-02-25T16:42:00.000Z,PA,A17,MA,,8,343 CONGRESS ST,42.3506,1899-12-30T11:42:00.000Z,92,METER FEE UNPAID,4D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-26T00:00:00.000Z,NISS,210,CONGRESS ST,5699,2015-02-26T13:47:00.000Z,PA,A17,MA,EXP: 5/14,1,343 CONGRESS ST,42.3506,1899-12-30T08:47:00.000Z,323,EXPIRED INSPECTION,4D,343,1,40
POINT (-71.0494 42.3506),-71.0494,2015-02-25T00:00:00.000Z,FORD,210,CONGRESS ST,5700,2015-02-25T14:10:00.000Z,PA,A17,MA,,8,343 CONGRESS ST,42.3506,1899-12-30T09:10:00.000Z,92,METER FEE UNPAID,4D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-26T00:00:00.000Z,CHEV,210,CONGRESS ST,5701,2015-02-26T13:51:00.000Z,,A17,NH,EXP: 12. YEAR REMOVED,8,343 CONGRESS ST,42.3506,1899-12-30T08:51:00.000Z,323,EXPIRED INSPECTION,4D,343,1,40
POINT (-71.0494 42.3506),-71.0494,2015-02-25T00:00:00.000Z,UNKN,210,CONGRESS ST,5702,2015-02-25T14:15:00.000Z,CO,A17,MA,DRIVE OFF,7,343 CONGRESS ST,42.3506,1899-12-30T09:15:00.000Z,315,LESS 10FT FIRELANE,TK,343,1,100
POINT (-71.0494 42.3506),-71.0494,2015-02-26T00:00:00.000Z,NISS,210,CONGRESS ST,5703,2015-02-26T13:48:00.000Z,PA,A17,MA,,1,343 CONGRESS ST,42.3506,1899-12-30T08:48:00.000Z,92,METER FEE UNPAID,4D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-28T00:00:00.000Z,JEEP,183,CONGRESS ST,5704,2015-02-28T18:24:00.000Z,,A17,RI,,2,343 CONGRESS ST,42.3506,1899-12-30T13:24:00.000Z,92,METER FEE UNPAID,2D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-28T00:00:00.000Z,PORS,133,CONGRESS ST,5705,2015-03-01T02:58:00.000Z,PA,A21,MA,NO RPP,1,343 CONGRESS ST,42.3506,1899-12-30T21:58:00.000Z,63,RESIDENT PARK ONLY,4D,343,1,40
POINT (-71.0494 42.3506),-71.0494,2015-02-27T00:00:00.000Z,PORS,210,CONGRESS ST,5706,2015-02-27T13:38:00.000Z,PA,A17,MA,,1,343 CONGRESS ST,42.3506,1899-12-30T08:38:00.000Z,92,METER FEE UNPAID,4D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-26T00:00:00.000Z,NISS,276,CONGRESS ST,5707,2015-02-26T19:45:00.000Z,PA,A15,MA,,7,343 CONGRESS ST,42.3506,1899-12-30T14:45:00.000Z,92,METER FEE UNPAID,4D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-27T00:00:00.000Z,PORS,210,CONGRESS ST,5708,2015-02-27T16:12:00.000Z,PA,A17,MA,2 HR PARKING,1,343 CONGRESS ST,42.3506,1899-12-30T11:12:00.000Z,99,OVER METER LIMIT,4D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-24T00:00:00.000Z,MERZ,104,CONGRESS ST,5709,2015-02-24T22:48:00.000Z,PA,A17,MA,,8,343 CONGRESS ST,42.3506,1899-12-30T17:48:00.000Z,92,METER FEE UNPAID,4D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-25T00:00:00.000Z,HOND,210,CONGRESS ST,5710,2015-02-25T16:44:00.000Z,PA,A17,MA,2 HR PARKING,8,343 CONGRESS ST,42.3506,1899-12-30T11:44:00.000Z,99,OVER METER LIMIT,4D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-27T00:00:00.000Z,GMC,210,CONGRESS ST,5711,2015-02-27T16:15:00.000Z,PA,A17,MA,,1,343 CONGRESS ST,42.3506,1899-12-30T11:15:00.000Z,92,METER FEE UNPAID,PU,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-28T00:00:00.000Z,KIA,183,CONGRESS ST,5712,2015-02-28T18:25:00.000Z,PA,A17,MA,,7,343 CONGRESS ST,42.3506,1899-12-30T13:25:00.000Z,92,METER FEE UNPAID,4D,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-26T00:00:00.000Z,PORS,299,CONGRESS ST,5713,2015-02-27T03:17:00.000Z,PA,A18,MA,,1,343 CONGRESS ST,42.3506,1899-12-30T22:17:00.000Z,63,RESIDENT PARK ONLY,4D,343,1,40
POINT (-71.0494 42.3506),-71.0494,2015-02-25T00:00:00.000Z,CHEV,210,CONGRESS ST,5714,2015-02-25T14:09:00.000Z,CO,A17,MA,,7,343 CONGRESS ST,42.3506,1899-12-30T09:09:00.000Z,92,METER FEE UNPAID,VN,343,1,25
POINT (-71.0494 42.3506),-71.0494,2015-02-28T00:00:00.000Z,TOYT,278,CONGRESS ST,5715,2015-03-01T02:57:00.000Z,PA,F04,MA,,1,343 CONGRESS ST,42.3506,1899-12-30T21:57:00.000Z,63,RESIDENT PARK ONLY,4D,343,1,40
POINT (-71.0494 42.3506),-71.0494,2015-02-26T00:00:00.000Z,BMW,279,CONGRESS ST,5716,2015-02-27T03:17:00.000Z,PA,E02,MA,,8,343 CONGRESS ST,42.3506,1899-12-30T22:17:00.000Z,63,RESIDENT PARK ONLY,4D,343,1,40
POINT (-71.0494 42.3506),-71.0494,2015-02-27T00:00:00.000Z,SUBA,210,CONGRESS ST,5717,2015-02-27T16:10:00.000Z,PA,A17,MA,2 HR PARKING,8,343 CONGRESS ST,42.3506,1899-12-30T11:10:00.000Z,99,OVER METER LIMIT,4D,343,1,25
POINT (-71.0536 42.3645),-71.0536,2015-02-27T00:00:00.000Z,FORD,121,HANOVER ST,5718,2015-02-27T23:19:00.000Z,PA,A03,MA,,1,343 HANOVER ST,42.3645,1899-12-30T18:19:00.000Z,63,RESIDENT PARK ONLY,PU,343,1,40
POINT (-71.0536 42.3645),-71.0536,2015-02-28T00:00:00.000Z,CHEV,278,HANOVER ST,5719,2015-03-01T02:12:00.000Z,PA,F04,MA,,7,343 HANOVER ST,42.3645,1899-12-30T21:12:00.000Z,63,RESIDENT PARK ONLY,4D,343,1,40
POINT (-71.0536 42.3645),-71.0536,2015-02-23T00:00:00.000Z,NISS,113,HANOVER ST,5720,2015-02-23T23:11:00.000Z,PA,A11,MA,NO RPP,1,343 HANOVER ST,42.3645,1899-12-30T18:11:00.000Z,63,RESIDENT PARK ONLY,4D,343,1,40
POINT (-71.0536 42.3645),-71.0536,2015-02-28T00:00:00.000Z,HOND,133,HANOVER ST,5721,2015-03-01T02:13:00.000Z,,A21,ME,,4,343 HANOVER ST,42.3645,1899-12-30T21:13:00.000Z,63,RESIDENT PARK ONLY,4D,343,1,40
POINT (-71.0702 42.3445),-71.0702,2015-02-27T00:00:00.000Z,FORD,128,TREMONT ST,5722,2015-02-27T14:20:00.000Z,CO,E03,RI,NO COMMERCIAL ID,8,343 TREMONT ST,42.3445,1899-12-30T09:20:00.000Z,63,RESIDENT PARK ONLY,PU,343,1,40
POINT (-71.0842 42.3525),-71.0842,2015-02-26T00:00:00.000Z,HOND,214,BEACON ST,5726,2015-02-26T11:54:00.000Z,PA,B06,MA,EXP: 01/2015,8,344 BEACON ST,42.3525,1899-12-30T06:54:00.000Z,322,EXPIRED/NO PLATE,4D,344,1,40
POINT (-71.0842 42.3525),-71.0842,2015-02-25T00:00:00.000Z,HOND,214,BEACON ST,5727,2015-02-25T12:00:00.000Z,PA,B06,MA,EXP: 01/2015,8,344 BEACON ST,42.3525,1899-12-30T07:00:00.000Z,322,EXPIRED/NO PLATE,4D,344,1,40
POINT (-71.0535 42.365),-71.0535,2015-02-25T00:00:00.000Z,FORD,265,HANOVER ST,5728,2015-02-25T15:53:00.000Z,CO,A01,MA,,7,344 HANOVER ST,42.365,1899-12-30T10:53:00.000Z,38,LOADING ZONE,VN,344,1,55
POINT (-71.0535 42.365),-71.0535,2015-02-27T00:00:00.000Z,JEEP,830,HANOVER ST,5729,2015-02-27T13:01:00.000Z,PA,TOW,MA,OFFICER ERROR,2,344 HANOVER ST,42.365,1899-12-30T08:01:00.000Z,38,LOADING ZONE,4D,344,1,55
POINT (-71.0535 42.365),-71.0535,2015-02-24T00:00:00.000Z,NISS,265,HANOVER ST,5730,2015-02-24T16:37:00.000Z,,A01,RI,,8,344 HANOVER ST,42.365,1899-12-30T11:37:00.000Z,38,LOADING ZONE,4D,344,1,55
POINT (-71.0869 42.3482),-71.0869,2015-02-27T00:00:00.000Z,AUDI,106,NEWBURY ST,5731,2015-02-27T20:03:00.000Z,PA,B08,MA,,1,344 NEWBURY ST,42.3482,1899-12-30T15:03:00.000Z,38,LOADING ZONE,4D,344,1,55
POINT (-71.0869 42.3482),-71.0869,2015-02-26T00:00:00.000Z,VOLK,177,NEWBURY ST,5732,2015-02-26T17:57:00.000Z,,B08,RI,,8,344 NEWBURY ST,42.3482,1899-12-30T12:57:00.000Z,38,LOADING ZONE,4D,344,1,55
POINT (-71.0869 42.3482),-71.0869,2015-02-27T00:00:00.000Z,UPS,106,NEWBURY ST,5733,2015-02-27T22:47:00.000Z,CO,B08,MA,,3,344 NEWBURY ST,42.3482,1899-12-30T17:47:00.000Z,38,LOADING ZONE,TK,344,1,55
POINT (-71.0713 42.3415),-71.0713,2015-02-27T00:00:00.000Z,AUDI,239,SHAWMUT AVE,5734,2015-02-27T11:32:00.000Z,PA,E05,MA,ANGLE PARKING,8,344 SHAWMUT AVE,42.3415,1899-12-30T06:32:00.000Z,23,OTHER,2D,344,1,15
POINT (-71.0702 42.3445),-71.0702,2015-02-25T00:00:00.000Z,TOYT,128,TREMONT ST,5735,2015-02-25T14:26:00.000Z,PA,E02,MA,,8,345 TREMONT ST,42.3445,1899-12-30T09:26:00.000Z,63,RESIDENT PARK ONLY,4D,345,1,40
POINT (-71.0843 42.3525),-71.0843,2015-02-27T00:00:00.000Z,CHEV,214,BEACON ST,5737,2015-02-27T11:52:00.000Z,PA,B06,MA,NO BACK BAY RPP STICKER,8,346 BEACON ST,42.3525,1899-12-30T06:52:00.000Z,63,RESIDENT PARK ONLY,4D,346,1,40
POINT (-71.0514 42.3656),-71.0514,2015-02-24T00:00:00.000Z,CHEV,265,COMMERCIAL ST,5738,2015-02-24T15:31:00.000Z,CO,A01,MA,NO STOPPING - ANYTIME,7,346 COMMERCIAL ST,42.3656,1899-12-30T10:31:00.000Z,14,NO STOP OR STAND,VN,346,1,75
POINT (-71.0514 42.3656),-71.0514,2015-02-24T00:00:00.000Z,JEEP,265,COMMERCIAL ST,5739,2015-02-24T15:26:00.000Z,PA,A01,MA,NO STOPPING - ANYTIME,6,346 COMMERCIAL ST,42.3656,1899-12-30T10:26:00.000Z,14,NO STOP OR STAND,4D,346,1,75
POINT (-71.0514 42.3656),-71.0514,2015-02-25T00:00:00.000Z,PORS,265,COMMERCIAL ST,5740,2015-02-25T17:50:00.000Z,PA,A01,MA,NO STOPPING - ANYTIME,2,346 COMMERCIAL ST,42.3656,1899-12-30T12:50:00.000Z,14,NO STOP OR STAND,2D,346,1,75
POINT (-71.0514 42.3656),-71.0514,2015-02-24T00:00:00.000Z,FORD,265,COMMERCIAL ST,5741,2015-02-24T15:27:00.000Z,CO,A01,MA,NO STOPPING - ANYTIME,8,346 COMMERCIAL ST,42.3656,1899-12-30T10:27:00.000Z,14,NO STOP OR STAND,PU,346,1,75
POINT (-71.0514 42.3656),-71.0514,2015-02-25T00:00:00.000Z,PORS,374,COMMERCIAL ST,5742,2015-02-25T17:03:00.000Z,PA,A02,MA,NO STOPPING - ANYTIME,2,346 COMMERCIAL ST,42.3656,1899-12-30T12:03:00.000Z,14,NO STOP OR STAND,2D,346,1,75
POINT (-71.087 42.3482),-71.087,2015-02-24T00:00:00.000Z,KAWA,112,NEWBURY ST,5746,2015-02-24T16:12:00.000Z,CO,B08,MA,,2,346 NEWBURY ST,42.3482,1899-12-30T11:12:00.000Z,38,LOADING ZONE,TR,346,1,55
